0,YCoord,ID,197902_CHN,197903_HCC,197904_MCC,197907_SWH,197907_WSP,197912_SST,POINT_X,POINT_Y
14604,73.00000000,0,0.018180,0.236896,0.441280,5.743696,5.743696,274.698235,-133.000000,73.000000
14605,73.00000000,0,0.018077,0.218385,0.422963,5.557414,5.557414,274.368882,-131.000000,73.000000
14606,73.00000000,0,0.018036,0.220364,0.382586,5.274829,5.274829,273.068014,-129.000000,73.000000
14607,73.00000000,0,0.018026,0.225706,0.351517,4.949256,4.949256,272.071935,-127.000000,73.000000
14608,73.00000000,0,0.018005,0.247104,0.321109,3.813226,3.813226,,-125.000000,73.000000
14609,73.00000000,0,0.018000,0.228147,0.325938,4.478702,4.478702,271.460853,-123.000000,73.000000
14610,73.00000000,0,0.018000,0.196972,0.332624,4.685636,4.685636,271.460853,-121.000000,73.000000
14611,73.00000000,0,0.018000,0.141602,0.319307,4.742954,4.742954,271.460853,-119.000000,73.000000
14612,73.00000000,0,0.018000,0.104996,0.315959,4.860961,4.860961,271.460853,-117.000000,73.000000
14613,73.00000000,0,0.018000,0.093598,0.322313,5.046611,5.046611,271.460853,-115.000000,73.000000
14614,73.00000000,0,0.018000,0.084923,0.342731,5.413909,5.413909,271.460853,-113.000000,73.000000
14615,73.00000000,0,0.018000,0.084565,0.352124,5.416437,5.416437,271.460853,-111.000000,73.000000
14616,73.00000000,0,0.018000,0.080161,0.353564,5.018585,5.018585,,-109.000000,73.000000
14617,73.00000000,0,0.018000,0.085086,0.339277,5.652030,5.652030,271.460853,-107.000000,73.000000
14618,73.00000000,0,0.018000,0.091916,0.320096,6.063158,6.063158,271.460853,-105.000000,73.000000
14619,73.00000000,0,0.018000,0.098836,0.306949,6.282104,6.282104,271.460853,-103.000000,73.000000
14620,73.00000000,0,0.018000,0.123195,0.306672,6.207085,6.207085,271.460853,-101.000000,73.000000
14621,73.00000000,0,0.018000,0.154622,0.310169,5.921550,5.921550,,-99.000000,73.000000
14622,73.00000000,0,0.018000,0.158536,0.301011,5.680057,5.680057,,-97.000000,73.000000
14623,73.00000000,0,0.018000,0.155813,0.283802,5.532337,5.532337,,-95.000000,73.000000
14624,73.00000000,0,0.018000,0.144340,0.286457,5.418545,5.418545,,-93.000000,73.000000
14625,73.00000000,0,0.018000,0.135605,0.288515,5.289158,5.289158,,-91.000000,73.000000
14626,73.00000000,0,0.018000,0.132704,0.291020,5.151553,5.151553,,-89.000000,73.000000
14627,73.00000000,0,0.018000,0.132570,0.291585,4.873815,4.873815,,-87.000000,73.000000
14628,73.00000000,0,0.018000,0.131617,0.292652,4.668778,4.668778,,-85.000000,73.000000
14629,73.00000000,0,0.018000,0.135144,0.309284,4.547610,4.547610,,-83.000000,73.000000
14630,73.00000000,0,0.018000,0.131230,0.323689,4.559832,4.559832,,-81.000000,73.000000
14631,73.00000000,0,0.018000,0.128552,0.325192,4.580694,4.580694,,-79.000000,73.000000
14632,73.00000000,0,0.018000,0.113300,0.311204,4.536231,4.536231,,-77.000000,73.000000
14633,73.00000000,0,0.018000,0.081932,0.300030,4.530330,4.530330,,-75.000000,73.000000
14634,73.00000000,0,0.018000,0.065132,0.308261,4.579008,4.579008,,-73.000000,73.000000
14635,73.00000000,0,0.018000,0.064298,0.324936,4.549507,4.549507,,-71.000000,73.000000
14636,73.00000000,0,0.018000,0.072736,0.335406,4.347841,4.347841,,-69.000000,73.000000
14637,73.00000000,0,0.018000,0.081902,0.340268,4.312860,4.312860,,-67.000000,73.000000
14638,73.00000000,0,0.018000,0.089506,0.328220,4.450043,4.450043,,-65.000000,73.000000
14639,73.00000000,0,0.018000,0.098955,0.324051,4.696383,4.696383,,-63.000000,73.000000
14640,73.00000000,0,0.018000,0.111008,0.321940,4.848528,4.848528,,-61.000000,73.000000
14641,73.00000000,0,0.018000,0.126870,0.293430,5.057991,5.057991,,-59.000000,73.000000
14642,73.00000000,0,0.018000,0.140427,0.266530,5.346476,5.346476,,-57.000000,73.000000
14643,73.00000000,0,0.018000,0.147450,0.259450,5.509368,5.509368,,-55.000000,73.000000
14644,73.00000000,0,0.018000,0.158030,0.255995,5.696704,5.696704,,-53.000000,73.000000
14645,73.00000000,0,0.018000,0.184487,0.255708,6.356280,6.356280,271.460853,-51.000000,73.000000
14646,73.00000000,0,0.018000,0.193297,0.263043,6.490513,6.490513,271.460853,-49.000000,73.000000
14647,73.00000000,0,0.018000,0.216049,0.281648,6.548041,6.548041,271.460853,-47.000000,73.000000
14648,73.00000000,0,0.018000,0.229664,0.275774,6.558156,6.558156,271.460853,-45.000000,73.000000
14649,73.00000000,0,0.018000,0.237030,0.262926,6.523597,6.523597,271.460853,-43.000000,73.000000
14650,73.00000000,0,0.018000,0.243042,0.254535,6.372084,6.372084,271.460853,-41.000000,73.000000
14651,73.00000000,0,0.018000,0.245348,0.249588,5.763083,5.763083,,-39.000000,73.000000
14652,73.00000000,0,0.018000,0.246583,0.256667,5.840631,5.840631,,-37.000000,73.000000
14653,73.00000000,0,0.018000,0.267059,0.266252,5.790056,5.790056,271.460853,-35.000000,73.000000
14654,73.00000000,0,0.018000,0.280079,0.276019,5.626321,5.626321,271.460853,-33.000000,73.000000
14655,73.00000000,0,0.018000,0.279752,0.284101,5.486820,5.486820,271.460853,-31.000000,73.000000
14656,73.00000000,0,0.018000,0.261836,0.279175,5.390939,5.390939,271.460853,-29.000000,73.000000
14657,73.00000000,0,0.018000,0.260898,0.284975,5.355116,5.355116,271.460853,-27.000000,73.000000
14658,73.00000000,0,0.018000,0.261181,0.304092,5.323296,5.323296,271.460853,-25.000000,73.000000
14659,73.00000000,0,0.018000,0.244872,0.320607,5.216247,5.216247,271.460853,-23.000000,73.000000
14660,73.00000000,0,0.018000,0.210290,0.284367,5.169676,5.169676,271.460853,-21.000000,73.000000
14661,73.00000000,0,0.018000,0.194323,0.254226,5.200442,5.200442,271.460853,-19.000000,73.000000
14662,73.00000000,0,0.018000,0.165976,0.254151,5.300959,5.300959,271.460853,-17.000000,73.000000
14663,73.00000000,0,0.018000,0.145635,0.260569,5.421495,5.421495,271.460853,-15.000000,73.000000
14664,73.00000000,0,0.018000,0.135114,0.276701,5.495038,5.495038,271.460853,-13.000000,73.000000
14665,73.00000000,0,0.018000,0.122942,0.280689,5.595766,5.595766,271.460853,-11.000000,73.000000
14666,73.00000000,0,0.018000,0.118448,0.277021,5.681742,5.681742,271.460853,-9.000000,73.000000
14667,73.00000000,0,0.018000,0.114743,0.276296,5.713984,5.713984,271.460853,-7.000000,73.000000
14668,73.00000000,0,0.018000,0.108835,0.278066,5.694175,5.694175,271.460853,-5.000000,73.000000
14669,73.00000000,0,0.018000,0.105606,0.249268,5.520747,5.520747,271.460853,-3.000000,73.000000
14670,73.00000000,0,0.018000,0.100130,0.216429,5.340365,5.340365,271.460853,-1.000000,73.000000
14671,73.00000000,0,0.018000,0.084565,0.214765,5.114676,5.114676,271.460853,1.000000,73.000000
14672,73.00000000,0,0.018000,0.072468,0.219179,5.083278,5.083278,271.460853,3.000000,73.000000
14673,73.00000000,0,0.018000,0.068227,0.222655,5.075270,5.075270,271.460853,5.000000,73.000000
14674,73.00000000,0,0.018000,0.068361,0.238744,5.101822,5.101822,271.460853,7.000000,73.000000
14675,73.00000000,0,0.018000,0.072810,0.250995,5.130902,5.130902,271.460853,9.000000,73.000000
14676,73.00000000,0,0.018000,0.072096,0.264333,5.137435,5.137435,271.460853,11.000000,73.000000
14677,73.00000000,0,0.018000,0.071158,0.274974,5.132377,5.132377,271.460853,13.000000,73.000000
14678,73.00000000,0,0.018000,0.063614,0.273769,5.083489,5.083489,271.460853,15.000000,73.000000
14679,73.00000000,0,0.018000,0.065742,0.286265,4.973700,4.973700,271.460853,17.000000,73.000000
14680,73.00000000,0,0.018000,0.062423,0.291916,4.762341,4.762341,271.460853,19.000000,73.000000
14681,73.00000000,0,0.018000,0.061441,0.298686,4.514526,4.514526,271.460853,21.000000,73.000000
14682,73.00000000,0,0.018000,0.060801,0.297290,4.383664,4.383664,271.460853,23.000000,73.000000
14683,73.00000000,0,0.018000,0.060653,0.285060,4.249010,4.249010,271.460853,25.000000,73.000000
14684,73.00000000,0,0.018000,0.070102,0.283813,4.126999,4.126999,271.460853,27.000000,73.000000
14685,73.00000000,0,0.018000,0.070117,0.286510,4.077900,4.077900,271.460853,29.000000,73.000000
14686,73.00000000,0,0.018000,0.065176,0.290178,4.086961,4.086961,271.460853,31.000000,73.000000
14687,73.00000000,0,0.018000,0.064075,0.300339,4.171673,4.171673,271.460853,33.000000,73.000000
14688,73.00000000,0,0.018000,0.065191,0.302034,4.268186,4.268186,271.460853,35.000000,73.000000
14689,73.00000000,0,0.018000,0.068048,0.284474,4.439296,4.439296,271.460853,37.000000,73.000000
14690,73.00000000,0,0.018000,0.069759,0.257350,4.526959,4.526959,271.460853,39.000000,73.000000
14691,73.00000000,0,0.018000,0.070221,0.240077,4.506940,4.506940,271.460853,41.000000,73.000000
14692,73.00000000,0,0.018000,0.066962,0.209210,4.526959,4.526959,271.460853,43.000000,73.000000
14693,73.00000000,0,0.018000,0.062691,0.212537,4.633587,4.633587,271.460853,45.000000,73.000000
14694,73.00000000,0,0.018000,0.061947,0.232848,4.619468,4.619468,271.460853,47.000000,73.000000
14695,73.00000000,0,0.018000,0.065533,0.265517,4.519373,4.519373,271.460853,49.000000,73.000000
14696,73.00000000,0,0.018000,0.069804,0.329638,4.636958,4.636958,271.460853,51.000000,73.000000
14697,73.00000000,0,0.018000,0.071173,0.337421,4.613778,4.613778,271.460853,53.000000,73.000000
14698,73.00000000,0,0.018000,0.069834,0.365665,3.929548,3.929548,,55.000000,73.000000
14699,73.00000000,0,0.018000,0.063138,0.363575,3.730622,3.730622,,57.000000,73.000000
14700,73.00000000,0,0.018000,0.055623,0.376679,3.900467,3.900467,,59.000000,73.000000
14701,73.00000000,0,0.018000,0.054656,0.417845,3.915218,3.915218,,61.000000,73.000000
14702,73.00000000,0,0.018000,0.071188,0.428561,3.957153,3.957153,,63.000000,73.000000
14703,73.00000000,0,0.018000,0.079223,0.424882,4.124681,4.124681,,65.000000,73.000000
14704,73.00000000,0,0.018000,0.085131,0.387970,4.287151,4.287151,,67.000000,73.000000
14705,73.00000000,0,0.018000,0.085295,0.350323,4.733471,4.733471,,69.000000,73.000000
14706,73.00000000,0,0.018000,0.086277,0.354513,5.020271,5.020271,,71.000000,73.000000
14707,73.00000000,0,0.018000,0.093003,0.320906,5.355959,5.355959,,73.000000,73.000000
14708,73.00000000,0,0.018000,0.107645,0.290828,5.857067,5.857067,271.460853,75.000000,73.000000
14709,73.00000000,0,0.018000,0.113761,0.284367,5.898581,5.898581,271.460853,77.000000,73.000000
14710,73.00000000,0,0.018000,0.146007,0.261369,5.808389,5.808389,,79.000000,73.000000
14711,73.00000000,0,0.018000,0.183074,0.249118,5.607356,5.607356,,81.000000,73.000000
14712,73.00000000,0,0.018000,0.239947,0.259685,5.708926,5.708926,271.460853,83.000000,73.000000
14713,73.00000000,0,0.018000,0.277460,0.254332,5.381667,5.381667,,85.000000,73.000000
14714,73.00000000,0,0.018000,0.283145,0.269120,5.375556,5.375556,,87.000000,73.000000
14715,73.00000000,0,0.018000,0.310926,0.306118,5.384617,5.384617,271.460853,89.000000,73.000000
14716,73.00000000,0,0.018000,0.322846,0.320064,5.198546,5.198546,,91.000000,73.000000
14717,73.00000000,0,0.018000,0.321447,0.326930,5.195595,5.195595,,93.000000,73.000000
14718,73.00000000,0,0.018000,0.309810,0.367478,4.395254,4.395254,,95.000000,73.000000
14719,73.00000000,0,0.018000,0.283933,0.389271,4.271347,4.271347,,97.000000,73.000000
14720,73.00000000,0,0.018000,0.268115,0.397342,4.301902,4.301902,,99.000000,73.000000
14721,73.00000000,0,0.018000,0.250735,0.356976,3.743265,3.743265,,101.000000,73.000000
14722,73.00000000,0,0.018000,0.249902,0.330886,3.252061,3.252061,,103.000000,73.000000
14723,73.00000000,0,0.018000,0.229888,0.345599,4.637590,4.637590,271.460853,105.000000,73.000000
14724,73.00000000,0,0.018000,0.207775,0.347380,5.212032,5.212032,271.460853,107.000000,73.000000
14725,73.00000000,0,0.018000,0.183580,0.351058,5.417069,5.417069,271.460853,109.000000,73.000000
14726,73.00000000,0,0.018000,0.173476,0.347295,5.514636,5.514636,271.460853,111.000000,73.000000
14727,73.00000000,0,0.018000,0.174012,0.362381,5.644865,5.644865,271.460853,113.000000,73.000000
14728,73.00000000,0,0.018000,0.207627,0.381893,5.656245,5.656245,271.460853,115.000000,73.000000
14729,73.00000000,0,0.018000,0.231986,0.375869,5.637701,5.637701,271.460853,117.000000,73.000000
14730,73.00000000,0,0.018000,0.266806,0.324360,5.364809,5.364809,271.460853,119.000000,73.000000
14731,73.00000000,0,0.018000,0.300093,0.278215,5.116994,5.116994,271.487923,121.000000,73.000000
14732,73.00000000,0,0.018000,0.327667,0.293291,4.612092,4.612092,271.496946,123.000000,73.000000
14733,73.00000000,0,0.018000,0.352011,0.325810,3.786253,3.786253,271.504465,125.000000,73.000000
14734,73.00000000,0,0.018000,0.374749,0.346346,3.467845,3.467845,,127.000000,73.000000
14735,73.00000000,0,0.018000,0.367502,0.370335,4.793950,4.793950,,129.000000,73.000000
14736,73.00000000,0,0.018000,0.355716,0.401244,6.077277,6.077277,,131.000000,73.000000
14737,73.00000000,0,0.018000,0.325941,0.434649,5.716302,5.716302,,133.000000,73.000000
14738,73.00000000,0,0.018000,0.310763,0.452603,5.358277,5.358277,,135.000000,73.000000
14739,73.00000000,0,0.018000,0.313620,0.441270,4.886880,4.886880,,137.000000,73.000000
14740,73.00000000,0,0.018000,0.323619,0.402652,4.340465,4.340465,,139.000000,73.000000
14741,73.00000000,0,0.018000,0.325256,0.368139,4.023111,4.023111,,141.000000,73.000000
14742,73.00000000,0,0.018000,0.334110,0.311033,3.897096,3.897096,,143.000000,73.000000
14743,73.00000000,0,0.018000,0.348068,0.257168,4.590809,4.590809,,145.000000,73.000000
14744,73.00000000,0,0.018000,0.359377,0.241548,5.242377,5.242377,,147.000000,73.000000
14745,73.00000000,0,0.018000,0.386192,0.247999,5.241745,5.241745,,149.000000,73.000000
14746,73.00000000,0,0.018000,0.407709,0.238339,3.168823,3.168823,,151.000000,73.000000
14747,73.00000000,0,0.018000,0.415342,0.218646,1.934596,1.934596,,153.000000,73.000000
14748,73.00000000,0,0.018000,0.404703,0.202877,1.630727,1.630727,,155.000000,73.000000
14749,73.00000000,0,0.018000,0.388037,0.204189,2.273234,2.273234,,157.000000,73.000000
14750,73.00000000,0,0.018000,0.378975,0.207792,3.632423,3.632423,271.460853,159.000000,73.000000
14751,73.00000000,0,0.018000,0.400268,0.219936,4.745904,4.745904,271.460853,161.000000,73.000000
14752,73.00000000,0,0.018014,0.408869,0.259429,5.184638,5.184638,273.414912,163.000000,73.000000
14753,73.00000000,0,0.018037,0.395447,0.292684,5.377453,5.377453,274.144301,165.000000,73.000000
14754,73.00000000,0,0.018046,0.377531,0.337016,5.633065,5.633065,274.429539,167.000000,73.000000
14755,73.00000000,0,0.018015,0.383483,0.370516,5.863389,5.863389,274.868676,169.000000,73.000000
14756,73.00000000,0,0.018004,0.407902,0.388823,6.026913,6.026913,275.042627,171.000000,73.000000
14757,73.00000000,0,0.018043,0.425491,0.435299,6.211299,6.211299,274.880708,173.000000,73.000000
14758,73.00000000,0,0.018311,0.422589,0.446782,6.366816,6.366816,274.558373,175.000000,73.000000
14759,73.00000000,0,0.018669,0.431622,0.456069,6.419919,6.419919,274.597474,177.000000,73.000000
14760,73.00000000,0,0.019317,0.431726,0.493407,6.411701,6.411701,274.981970,179.000000,73.000000
14761,75.00000000,0,0.018510,0.435937,0.454373,6.339421,6.339421,274.501726,-179.000000,75.000000
14762,75.00000000,0,0.018760,0.438586,0.461719,6.453635,6.453635,275.365964,-177.000000,75.000000
14763,75.00000000,0,0.018917,0.436071,0.443285,6.584286,6.584286,276.259277,-175.000000,75.000000
14764,75.00000000,0,0.019084,0.436279,0.408932,6.632753,6.632753,276.819227,-173.000000,75.000000
14765,75.00000000,0,0.019282,0.429836,0.385806,6.565531,6.565531,276.878881,-171.000000,75.000000
14766,75.00000000,0,0.019501,0.419806,0.385433,6.526125,6.526125,276.849305,-169.000000,75.000000
14767,75.00000000,0,0.019794,0.400521,0.380901,6.590397,6.590397,276.895424,-167.000000,75.000000
14768,75.00000000,0,0.019917,0.386712,0.386744,6.718519,6.718519,277.059349,-165.000000,75.000000
14769,75.00000000,0,0.019922,0.380775,0.388972,6.773308,6.773308,277.004707,-163.000000,75.000000
14770,75.00000000,0,0.019879,0.364451,0.385454,6.822408,6.822408,276.229199,-161.000000,75.000000
14771,75.00000000,0,0.019811,0.348440,0.413996,6.858020,6.858020,275.544927,-159.000000,75.000000
14772,75.00000000,0,0.019809,0.335211,0.441302,6.894898,6.894898,275.409076,-157.000000,75.000000
14773,75.00000000,0,0.019949,0.311209,0.466507,6.980874,6.980874,275.737927,-155.000000,75.000000
14774,75.00000000,0,0.020302,0.296969,0.482905,6.989936,6.989936,275.828662,-153.000000,75.000000
14775,75.00000000,0,0.020576,0.300213,0.476668,6.919131,6.919131,275.934436,-151.000000,75.000000
14776,75.00000000,0,0.020800,0.311120,0.462199,6.762772,6.762772,275.953987,-149.000000,75.000000
14777,75.00000000,0,0.020113,0.322816,0.431333,6.366394,6.366394,275.903857,-147.000000,75.000000
14778,75.00000000,0,0.019917,0.322786,0.419999,6.254709,6.254709,275.782041,-145.000000,75.000000
14779,75.00000000,0,0.019209,0.319304,0.396756,5.956952,5.956952,275.386517,-143.000000,75.000000
14780,75.00000000,0,0.018381,0.307534,0.380048,5.778466,5.778466,274.998011,-141.000000,75.000000
14781,75.00000000,0,0.018007,0.297995,0.349598,5.720727,5.720727,274.826066,-139.000000,75.000000
14782,75.00000000,0,0.018000,0.282921,0.373736,5.706608,5.706608,274.465633,-137.000000,75.000000
14783,75.00000000,0,0.018000,0.269499,0.403483,5.649501,5.649501,274.392443,-135.000000,75.000000
14784,75.00000000,0,0.018000,0.266717,0.411725,5.584597,5.584597,274.364872,-133.000000,75.000000
14785,75.00000000,0,0.018000,0.266970,0.407375,5.386514,5.386514,274.156833,-131.000000,75.000000
14786,75.00000000,0,0.018000,0.261509,0.386371,5.293373,5.293373,273.096588,-129.000000,75.000000
14787,75.00000000,0,0.018000,0.254887,0.366444,5.216879,5.216879,272.218314,-127.000000,75.000000
14788,75.00000000,0,0.018000,0.250705,0.337987,4.819869,4.819869,271.565123,-125.000000,75.000000
14789,75.00000000,0,0.018000,0.242685,0.321503,3.414320,3.414320,,-123.000000,75.000000
14790,75.00000000,0,0.018000,0.194204,0.370655,3.986023,3.986023,271.460853,-121.000000,75.000000
14791,75.00000000,0,0.018000,0.170202,0.409657,4.645387,4.645387,271.460853,-119.000000,75.000000
14792,75.00000000,0,0.018000,0.149771,0.406085,4.382189,4.382189,271.460853,-117.000000,75.000000
14793,75.00000000,0,0.018000,0.134608,0.410222,4.351634,4.351634,271.460853,-115.000000,75.000000
14794,75.00000000,0,0.018000,0.119936,0.392384,4.514315,4.514315,271.460853,-113.000000,75.000000
14795,75.00000000,0,0.018000,0.108300,0.356357,4.787839,4.787839,271.460853,-111.000000,75.000000
14796,75.00000000,0,0.018000,0.103910,0.341420,4.956631,4.956631,271.460853,-109.000000,75.000000
14797,75.00000000,0,0.018000,0.105219,0.332112,5.196860,5.196860,271.460853,-107.000000,75.000000
14798,75.00000000,0,0.018000,0.113151,0.325043,5.493774,5.493774,271.460853,-105.000000,75.000000
14799,75.00000000,0,0.018000,0.117273,0.322420,5.735899,5.735899,271.460853,-103.000000,75.000000
14800,75.00000000,0,0.018000,0.130204,0.326386,5.968331,5.968331,271.460853,-101.000000,75.000000
14801,75.00000000,0,0.018000,0.135055,0.340929,5.886148,5.886148,271.460853,-99.000000,75.000000
14802,75.00000000,0,0.018000,0.130129,0.339138,5.850746,5.850746,271.460853,-97.000000,75.000000
14803,75.00000000,0,0.018000,0.136587,0.326536,5.774041,5.774041,271.460853,-95.000000,75.000000
14804,75.00000000,0,0.018000,0.123329,0.317675,5.281361,5.281361,,-93.000000,75.000000
14805,75.00000000,0,0.018000,0.115918,0.285412,5.106458,5.106458,,-91.000000,75.000000
14806,75.00000000,0,0.018000,0.112570,0.260783,5.010788,5.010788,,-89.000000,75.000000
14807,75.00000000,0,0.018000,0.111544,0.246506,4.929447,4.929447,,-87.000000,75.000000
14808,75.00000000,0,0.018000,0.111246,0.253810,4.822187,4.822187,,-85.000000,75.000000
14809,75.00000000,0,0.018000,0.123656,0.285647,4.759391,4.759391,,-83.000000,75.000000
14810,75.00000000,0,0.018000,0.125382,0.323763,4.847896,4.847896,,-81.000000,75.000000
14811,75.00000000,0,0.018000,0.121022,0.340833,4.928604,4.928604,,-79.000000,75.000000
14812,75.00000000,0,0.018000,0.114966,0.328540,4.922704,4.922704,,-77.000000,75.000000
14813,75.00000000,0,0.018000,0.108449,0.316257,4.916171,4.916171,,-75.000000,75.000000
14814,75.00000000,0,0.018000,0.109267,0.315767,4.898049,4.898049,,-73.000000,75.000000
14815,75.00000000,0,0.018000,0.113538,0.313794,4.837570,4.837570,,-71.000000,75.000000
14816,75.00000000,0,0.018000,0.099148,0.310574,4.990769,4.990769,271.460853,-69.000000,75.000000
14817,75.00000000,0,0.018000,0.107080,0.315948,5.184216,5.184216,271.460853,-67.000000,75.000000
14818,75.00000000,0,0.018000,0.114907,0.290029,5.566896,5.566896,271.460853,-65.000000,75.000000
14819,75.00000000,0,0.018000,0.122005,0.286425,6.023331,6.023331,271.460853,-63.000000,75.000000
14820,75.00000000,0,0.018000,0.130367,0.284154,6.424134,6.424134,271.460853,-61.000000,75.000000
14821,75.00000000,0,0.018000,0.143864,0.267948,6.928403,6.928403,271.460853,-59.000000,75.000000
14822,75.00000000,0,0.018000,0.160515,0.254055,7.220260,7.220260,271.460853,-57.000000,75.000000
14823,75.00000000,0,0.018000,0.171869,0.245056,7.322673,7.322673,271.460853,-55.000000,75.000000
14824,75.00000000,0,0.018000,0.189368,0.220032,7.424244,7.424244,271.460853,-53.000000,75.000000
14825,75.00000000,0,0.018000,0.212864,0.212324,7.373037,7.373037,271.460853,-51.000000,75.000000
14826,75.00000000,0,0.018000,0.230185,0.213059,7.107943,7.107943,271.460853,-49.000000,75.000000
14827,75.00000000,0,0.018000,0.248324,0.204317,6.545091,6.545091,271.460853,-47.000000,75.000000
14828,75.00000000,0,0.018000,0.256300,0.201139,6.104250,6.104250,271.460853,-45.000000,75.000000
14829,75.00000000,0,0.018000,0.254306,0.207163,5.875611,5.875611,271.460853,-43.000000,75.000000
14830,75.00000000,0,0.018000,0.253890,0.216471,5.753179,5.753179,271.460853,-41.000000,75.000000
14831,75.00000000,0,0.018000,0.250869,0.242625,5.485766,5.485766,271.460853,-39.000000,75.000000
14832,75.00000000,0,0.018000,0.245006,0.251741,5.370288,5.370288,271.460853,-37.000000,75.000000
14833,75.00000000,0,0.018000,0.234917,0.248564,5.256285,5.256285,271.460853,-35.000000,75.000000
14834,75.00000000,0,0.018000,0.234486,0.233840,5.175576,5.175576,271.460853,-33.000000,75.000000
14835,75.00000000,0,0.018000,0.244441,0.227933,5.178105,5.178105,271.460853,-31.000000,75.000000
14836,75.00000000,0,0.018000,0.232209,0.213059,5.174733,5.174733,271.460853,-29.000000,75.000000
14837,75.00000000,0,0.018000,0.225230,0.236324,5.232473,5.232473,271.460853,-27.000000,75.000000
14838,75.00000000,0,0.018000,0.219352,0.243713,5.271879,5.271879,271.460853,-25.000000,75.000000
14839,75.00000000,0,0.018000,0.211466,0.236782,5.341418,5.341418,271.460853,-23.000000,75.000000
14840,75.00000000,0,0.018000,0.205618,0.225097,5.463429,5.463429,271.460853,-21.000000,75.000000
14841,75.00000000,0,0.018000,0.194576,0.227539,5.565843,5.565843,271.460853,-19.000000,75.000000
14842,75.00000000,0,0.018000,0.171988,0.239970,5.738217,5.738217,271.460853,-17.000000,75.000000
14843,75.00000000,0,0.018000,0.156378,0.255910,5.917335,5.917335,271.460853,-15.000000,75.000000
14844,75.00000000,0,0.018000,0.146885,0.265016,6.011319,6.011319,271.460853,-13.000000,75.000000
14845,75.00000000,0,0.018000,0.143373,0.283024,6.013848,6.013848,271.460853,-11.000000,75.000000
14846,75.00000000,0,0.018000,0.123493,0.277725,6.015955,6.015955,271.460853,-9.000000,75.000000
14847,75.00000000,0,0.018000,0.119609,0.282085,6.032814,6.032814,271.460853,-7.000000,75.000000
14848,75.00000000,0,0.018000,0.123656,0.268108,6.018063,6.018063,271.460853,-5.000000,75.000000
14849,75.00000000,0,0.018000,0.129728,0.256625,5.916492,5.916492,271.460853,-3.000000,75.000000
14850,75.00000000,0,0.018000,0.126469,0.243190,5.793639,5.793639,271.460853,-1.000000,75.000000
14851,75.00000000,0,0.018000,0.119430,0.234661,5.519272,5.519272,271.460853,1.000000,75.000000
14852,75.00000000,0,0.018000,0.122421,0.242551,5.444253,5.444253,271.460853,3.000000,75.000000
14853,75.00000000,0,0.018000,0.125784,0.246997,5.455843,5.455843,271.460853,5.000000,75.000000
14854,75.00000000,0,0.018000,0.133418,0.257382,5.516533,5.516533,271.460853,7.000000,75.000000
14855,75.00000000,0,0.018000,0.133626,0.262649,5.519693,5.519693,271.460853,9.000000,75.000000
14856,75.00000000,0,0.018000,0.117823,0.279345,5.465115,5.465115,271.460853,11.000000,75.000000
14857,75.00000000,0,0.018000,0.102020,0.289112,5.360173,5.360173,271.460853,13.000000,75.000000
14858,75.00000000,0,0.018000,0.092095,0.299230,5.228258,5.228258,271.460853,15.000000,75.000000
14859,75.00000000,0,0.018000,0.088405,0.300126,5.116151,5.116151,271.460853,17.000000,75.000000
14860,75.00000000,0,0.018000,0.084818,0.303804,4.959160,4.959160,271.460853,19.000000,75.000000
14861,75.00000000,0,0.018000,0.085414,0.295594,4.790789,4.790789,271.460853,21.000000,75.000000
14862,75.00000000,0,0.018000,0.086158,0.291212,4.685425,4.685425,271.460853,23.000000,75.000000
14863,75.00000000,0,0.018000,0.086812,0.304124,4.580694,4.580694,271.460853,25.000000,75.000000
14864,75.00000000,0,0.018000,0.084104,0.328785,4.551614,4.551614,271.460853,27.000000,75.000000
14865,75.00000000,0,0.018000,0.078673,0.341036,4.555196,4.555196,271.460853,29.000000,75.000000
14866,75.00000000,0,0.018000,0.070250,0.345215,4.617782,4.617782,271.460853,31.000000,75.000000
14867,75.00000000,0,0.018000,0.067245,0.331120,4.686268,4.686268,271.460853,33.000000,75.000000
14868,75.00000000,0,0.018000,0.062275,0.319381,4.713031,4.713031,271.460853,35.000000,75.000000
14869,75.00000000,0,0.018000,0.059313,0.287662,4.804275,4.804275,271.460853,37.000000,75.000000
14870,75.00000000,0,0.018000,0.058688,0.269312,4.966535,4.966535,271.460853,39.000000,75.000000
14871,75.00000000,0,0.018000,0.059194,0.262670,5.052512,5.052512,271.460853,41.000000,75.000000
14872,75.00000000,0,0.018000,0.059849,0.248777,5.100768,5.100768,271.460853,43.000000,75.000000
14873,75.00000000,0,0.018000,0.053391,0.233307,5.102876,5.102876,271.460853,45.000000,75.000000
14874,75.00000000,0,0.018000,0.051829,0.217015,5.084753,5.084753,271.460853,47.000000,75.000000
14875,75.00000000,0,0.018000,0.064938,0.241794,5.029121,5.029121,271.460853,49.000000,75.000000
14876,75.00000000,0,0.018000,0.073435,0.302898,5.064734,5.064734,271.460853,51.000000,75.000000
14877,75.00000000,0,0.018000,0.074536,0.334393,5.080117,5.080117,271.460853,53.000000,75.000000
14878,75.00000000,0,0.018000,0.074328,0.345653,5.128795,5.128795,271.460853,55.000000,75.000000
14879,75.00000000,0,0.018000,0.059194,0.322068,4.736632,4.736632,,57.000000,75.000000
